107420;Gävle A;2.0;60.7166;17.1641;1995-08-01 00:00:00;2016-10-01 09:00:00;16.0
107440;Eggegrund A;2.0;60.7304;17.5612;1995-10-01 00:00:00;2016-10-01 09:00:00;5.0
107450;Utvalnäs Aut;2.0;60.7547;17.3574;1991-01-01 00:00:00;1995-11-01 23:59:59;5.0
107530;Västra Banken Aut;2.0;60.88;17.93;1970-06-01 00:00:00;1970-09-30 18:00:00;5.0
108100;Singö;2.0;60.1595;18.7436;1967-09-01 00:00:00;1996-01-31 23:59:59;12.0
108110;Risinge;2.0;60.175;18.2272;1962-02-01 00:00:00;2016-08-31 23:59:59;15.0
108170;Understen;2.0;60.2761;18.9227;1988-12-01 00:00:00;1992-08-31 23:59:59;12.0
108300;Grundkallen;2.0;60.5;18.8666;1965-01-01 00:00:00;1979-11-30 23:59:59;23.0
108320;Örskär A;2.0;60.5262;18.3766;1995-11-21 00:00:00;2016-10-01 09:00:00;8.0
108640;Öregrund;2.0;60.3333;18.4333;1949-07-01 00:00:00;1967-08-31 23:59:59;7.0
112080;Rörbäcksnäs;2.0;61.1269;12.8226;1968-02-01 00:00:00;1970-03-31 23:59:59;455.0
112170;Grundforsen;2.0;61.2797;12.8568;1961-01-01 00:00:00;2013-05-29 18:00:00;412.0
112510;Flötningen;2.0;61.8526;12.2689;1969-12-01 00:00:00;1986-02-28 23:59:59;670.0
112530;Idre-Storbo V;2.0;61.8691;12.3024;1996-04-01 00:00:00;1997-04-30 23:59:59;660.0
112540;Idre Fjäll A;2.0;61.8892;12.8542;1995-11-01 00:00:00;2016-10-01 09:00:00;869.0
113070;Sälen-Högfjället V;2.0;61.15829;13.11383;1996-03-01 00:00:00;2016-10-01 09:00:00;751.0
113100;Sälen;2.0;61.1691;13.2593;1969-01-01 00:00:00;2009-03-31 23:59:59;360.0
113110;Tandådalen Aut;2.0;61.1766;13.0164;1985-05-01 00:00:00;1998-02-20 23:59:59;830.0
113410;Särna;2.0;61.6912;13.1589;1957-04-06 00:00:00;1973-10-31 23:59:59;441.0
